product_id,product_name,predicted_category,predicted_sub_category,category_confidence,sub_category_confidence,category_source,sub_category_source,needs_review
02222e84-19a7-522c-a3ed-cf396b634e01,Corona Extra Mexican Lager Import Beer (6 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
6c966777-5d71-570b-9e58-1a6843a7f230,Corona Extra Mexican Lager Import Beer (6 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
94b66efc-65a9-5ec4-a5ec-68015a26f809,Corona Extra Mexican Lager Import Beer (6 x 7 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
45016,Corona Extra Mexican Lager Import Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
16752136,Corona Extra Mexican Lager Import Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
3428485,Corona Extra Mexican Lager Import Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
16643515,Corona Extra Mexican Lager Import Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
412,Corona Extra Mexican Lager Import Beer 24 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
412,Corona Extra Mexican Lager Import Beer Bottle 24 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
193507,Corona Extra Mexican Lager Import Beer Can 24 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
30953732658,Corona Extra Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
704651026,Corona Extra Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
f4fe7b9b-2052-523b-abdd-f1ee7b21eac2,Corona Extra Mini Lager Beer (24 x 7 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
aaf9faa7-96db-57f8-8c36-9e0304c6eeda,Corona Extra Mini Lager Beer (24 x 7 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
30953732659,Corona Extra The Original Import Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
17388318628,Corona Extra The Original Import Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
4310502119,Corona Extra The Original Import Mexican Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
3361900-3,Corona Extra-1/4 Keg,Beer,Craft Beer,1.0,0.4,dataset,fallback,NO
3361127-2,Corona Extra-12pk-12oz Btls,Beer,Classic Lager,1.0,0.3636,dataset,fallback,NO
3361122-2,Corona Extra-12pk-12oz Cans,Beer,Classic Lager,1.0,0.4242,dataset,fallback,NO
106568135-3,Corona Extra-18-12oz Btls,Beer,Classic Lager,1.0,0.3529,batch_cache,fallback,YES
106568218-3,Corona Extra-18-12oz Cans,Beer,Classic Lager,1.0,0.4118,batch_cache,fallback,YES
3361128-3,Corona Extra-24-12oz Btls,Beer,Classic Lager,1.0,0.3529,batch_cache,fallback,YES
106568123-3,Corona Extra-24-12oz Cans,Beer,Classic Lager,1.0,0.4118,batch_cache,fallback,YES
3361241-1,Corona Extra-24oz Can,Beer,Classic Lager,1.0,0.4,dataset,fallback,NO
3361245-2,Corona Extra-24oz Can - 3 pack,Beer,Classic Lager,1.0,0.375,dataset,fallback,NO
3361231-1,Corona Extra-24oz btl,Beer,Craft Beer,1.0,0.3636,dataset,fallback,NO
3361161-2,Corona Extra-4pk-16oz Cans,Beer,Classic Lager,1.0,0.4242,dataset,fallback,NO
3361126-2,Corona Extra-6pk-12oz Btls,Beer,Classic Lager,1.0,0.3636,batch_cache,fallback,YES
3361121-2,Corona Extra-6pk-12oz Cans,Beer,Classic Lager,1.0,0.4242,batch_cache,fallback,YES
17319969678,Corona Familiar Import Mexican Lager Can,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
11723268195,Corona Familiar Imported Mexican Lager Bottle,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
18100450,Corona Familiar Lager Mexican Beer Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
b9b17e06-317b-527a-9420-48a186f99b0b,Corona Familiar Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
8572c914-56b5-50c8-8f59-159eda2091bd,Corona Familiar Mexican Lager Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
9afdbb3d-d7ab-555c-8a70-24f2366896fe,"Corona Familiar Mexican Lager Beer, Fuller, 1925 (6 x 12 fl oz)",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0003354495053,Corona Familiar Mexican Lager Import Beer,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0008066095683,Corona Familiar Mexican Lager Import Beer 32 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
17356298956,Corona Familiar Pale Lager Longneck Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
114187127-2,Corona Familiar-12pk-12oz Btls,Beer,Classic Lager,1.0,0.3889,dataset,fallback,NO
114187128-3,Corona Familiar-24-12oz Btls,Beer,Classic Lager,1.0,0.3784,batch_cache,fallback,YES
114187230-1,Corona Familiar-24oz Can,Beer,Classic Lager,1.0,0.4242,dataset,fallback,NO
114187832-1,Corona Familiar-32oz Btl,Beer,Classic Lager,1.0,0.3636,dataset,fallback,NO
114187126-2,Corona Familiar-6pk-12oz Btls,Beer,Classic Lager,1.0,0.3889,batch_cache,fallback,YES
1d7d83fb-bc02-54ff-acc2-e0d26b2244a2,Corona Imported Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
7f753723-92fc-500a-8794-7bae1d87ddb8,Corona La Cerveza Mas Fina Mexican Lager Import Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
c5d38122-d8c8-5c61-837e-11123c42611e,"Corona Lager Mexican Beer, 1925 (12 x 12 fl oz)",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
e064fb8f-2ce6-59f1-b8eb-54b55a49e412,Corona Light Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
P8066095621,"Corona Light Mexican Lager Beer, 12 pk 12 fl oz Cans, 4.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2857,dataset,fallback,NO
0003354400180,Corona Light Mexican Lager Import Lower Calorie Beer,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0008066095625,Corona Light Mexican Lager Import Lower Calorie Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0008066095621,Corona Light Mexican Lager Import Lower Calorie Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0008066095675,Corona Light Mexican Lager Import Lower Calorie Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
16694789,Corona Light Mexican Lager Import Lower Calorie Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
95256,Corona Light Mexican Lager Import Lower Calorie Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
16630934,Corona Light Mexican Lager Import Lower Calorie Beer 12 oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
1261581,"Corona Light Mexican Lager Import Lower Calorie Light Beer, 12 pk 12 oz",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
208711,"Corona Light Mexican Lager Import Lower Calorie Light Beer, 12 pk 12 oz",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
189010453,Corona Light Mexican Lager Light Beer 4.0% ABV Bottle - 12-12 Fl. Oz.,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2857,dataset,fallback,NO
16694789,Corona Light Mexican Lager Light Beer Bottles,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
16630934,Corona Light Mexican Lager Light Beer Bottles,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
26787519,Corona Light Mexican Lager Light Beer Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
26894119,Corona Light Mexican Lager Light Beer Cans,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
33596ea2-5922-5452-9d9a-fa0525a7092f,Corona Mexican Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
38158fd3-4714-54fd-b1a9-a5a1ab558c1c,Corona Mexican Lager Beer (18 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
30dd03da-b7cf-57e8-bb4e-ac06d5fbb1c4,Corona Mexican Lager Beer (24 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
3868e961-7bf2-5c99-863f-8fde2e4699c4,Corona Mexican Lager Beer (6 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0cb78d01-deec-5545-a5e1-0914927bb2de,Corona Mexican Lager Beers (24 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
692665947,Corona New Mexico 4 X 2.25-Inch Vinyl Decal Stiker Retro Neon Design,Hard Beverage,Ready to Drink,1.0,0.2564,dataset,fallback,NO
1f586aa8-c9eb-5544-8f76-991809f9c372,Corona Premier Light Beer (12 x 12 fl oz),Beer,Light Lager,1.0,0.92,dataset,keyword,NO
P3354495042,"Corona Premier Mexican Lager Beer, 12 pk 12 fl oz Bottles, 4.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2623,dataset,fallback,NO
P3354495041,"Corona Premier Mexican Lager Beer, 6 pk 12 fl oz Bottles, 4.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2623,batch_cache,fallback,YES
0003354400018,Corona Premier Mexican Lager Import Lower Calorie Light Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0003354495041,Corona Premier Mexican Lager Import Lower Calorie Light Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0003354495044,Corona Premier Mexican Lager Import Lower Calorie Light Beer,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
0003354495042,Corona Premier Mexican Lager Import Lower Calorie Light Beer,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
17269803,Corona Premier Mexican Lager Import Lower Calorie Light Beer 12 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
17276085,Corona Premier Mexican Lager Import Lower Calorie Light Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
34621991,Corona Premier Mexican Lager Import Lower Calorie Light Beer 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
17541827,Corona Premier Mexican Lager Import Lower Calorie* Light Beer 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
2f2c1e87-46d9-5d3a-97be-998cda557660,Corona Premier Mexican Lager Light Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
17269803,Corona Premier Mexican Lager Light Beer Bottles 12 fl oz,Beer,Light Lager,1.0,0.92,dataset,keyword,NO
19686703,Corona Premier Mexican Lager Light Beer Bottles 12.00 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
24322222,Corona Premier Mexican Lager Light Beer Cans - 18 x 12 fl oz,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
17276085,Corona Premier Mexican Lager Light Beer Cans 12 fl oz,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
26299005,Corona Premier Mexican Lager Light Beer Cans 12 fl oz,Beer,Light Lager,1.0,0.92,batch_cache,keyword,YES
178303901-3,Corona Premier-1/2 Keg,Hard Beverage,Cider,1.0,0.3636,dataset,fallback,NO
178303900-3,Corona Premier-1/4 Keg,Hard Beverage,Cider,1.0,0.3636,batch_cache,fallback,YES
178303127-2,Corona Premier-12pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3111,dataset,fallback,NO
178303128-2,Corona Premier-12pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3429,dataset,fallback,NO
178303355-3,Corona Premier-18-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3043,batch_cache,fallback,YES
178303119-3,Corona Premier-18-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3333,batch_cache,fallback,YES
178303123-3,Corona Premier-24-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3333,batch_cache,fallback,YES
205029230-1,Corona Premier-24oz Can,Hard Beverage,Hard Seltzers,1.0,0.375,dataset,fallback,NO
178303161-2,Corona Premier-4pk-16oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3429,dataset,fallback,NO
178303126-2,Corona Premier-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3111,batch_cache,fallback,YES
970484164,Corona Refresca Guava Hard Tropical Punch 4.5% ABV Can - 24 Fl. Oz.,Hard Beverage,Flavored Hard Beverages,1.0,0.92,dataset,keyword,NO
970062925,Corona Refresca Mas Mango Citrus Spiked Tropical Cocktail Can 8.0% ABV - 24 Fl. Oz.,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2069,dataset,fallback,NO
342095230-1,Corona Refresca Mas Tropical Berry-24oz Can,Hard Beverage,Flavored Hard Beverages,1.0,0.3548,dataset,fallback,NO
639b4176-a76e-5a50-be43-2d8e056fb0f6,Corona Sunbrew Citrus Cerveza Beer (6 x 12 fl oz),Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.1739,dataset,fallback,NO
2f5b6676-979d-59e5-a65f-dbd1171aa641,Corona Sunbrew Citrus Cerveza Beer (6 x 12 fl oz),Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.1739,batch_cache,fallback,YES
51f6aeaa-6bda-55e5-ae18-613735e3ec2f,Corona Sunbrew Citrus Cerveza Fruit Beer (24 fl oz),Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.1923,dataset,fallback,NO
0003354400242,Corona Sunbrew Citrus Cerveza Mexican Import Beer,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.24,batch_cache,fallback,YES
0003354400238,Corona Sunbrew Citrus Cerveza Mexican Import Beer,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.24,batch_cache,fallback,YES
63998203,Corona Sunbrew Citrus Cerveza Mexican Import Beer 12 fl oz,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.24,dataset,fallback,NO
48948510,Corona Sunbrew Citrus Cerveza Mexican Import Beer 12 fl oz,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.24,batch_cache,fallback,YES
48948510,Corona Sunbrew Citrus Cerveza Mexican Import Beer Bottles 12 fl oz,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2414,batch_cache,fallback,YES
63998203,Corona Sunbrew Citrus Cerveza Mexican Import Beer Bottles 12 fl oz,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2414,batch_cache,fallback,YES
12789617061,"Corona Sunbrew Citrus Cerveza Mexican Import Beer, 12 Pack 12 fl. oz. Bottles, 4.5% ABV",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.1944,dataset,fallback,NO
3a5cca3a-277e-598b-8db7-e5b02590fcc3,"Corona Sunbrew Citrus Cerveza Mexican Import Beer, Orange- Lime (12 x 12 fl oz)",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2029,dataset,fallback,NO
24030303696,Corona Sunbrew Citrus Cerveza Mexican Import Lager Longneck Bottles,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2192,batch_cache,fallback,YES
37983171281,Corona Sunbrew Citrus Cerveza Mexican Import Lager Longneck Bottles,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2192,batch_cache,fallback,YES
971206759,"Corona Sunbrew Mexican Lager Import Beer, 24 Fl Oz Can, 4.0% Abv - 24 FZ",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2462,dataset,fallback,NO
2126259585-2,Corona Sunbrew-12pk-12oz Btls,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2857,dataset,fallback,NO
2126259586-1,Corona Sunbrew-24oz Can,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.25,dataset,fallback,NO
2126247365-2,Corona Sunbrew-6pk-12oz Btls,Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.2857,batch_cache,fallback,YES
970408142,Corona Tropical Ss Pint 16oz - EA,Hard Beverage,Ready to Drink,1.0,0.381,dataset,fallback,NO
1355591391,Corona aus Sicht eines Okkultisten,Hard Beverage,Hard Seltzers,1.0,0.3404,dataset,fallback,NO
224363750-1,Corona del Valle Cabernet Sauvignon-750ml,Hard Beverage,Flavored Hard Beverages,1.0,0.4068,dataset,fallback,NO
224361750-1,Corona del Valle Malbec-750ml,Hard Beverage,Flavored Hard Beverages,1.0,0.3404,dataset,fallback,NO
2445473731,Corona durchschreiten,Hard Beverage,Hard Seltzers,1.0,0.3529,dataset,fallback,NO
1157892524,Corona und andere Lebensfragen,Hard Beverage,Flavored Hard Beverages,1.0,0.4151,dataset,fallback,NO
216648161-2,Crooked Thumb Rule #7 Hurricane Pale Ale-4pk-16oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
199005134-2,DNU Lagunitas Willet Brl Aged Imperial Stout-4pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
220553126-2,DNU Lagunitas Willettized Coffee Stout-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
36658122-2,DNU Michelob Ultra Pomegranate-12pk-12oz Cans,Beer,Classic Lager,1.0,0.3529,dataset,fallback,NO
34732013,Danish National Girls Choir - Corona - Music & Performance - CD,Hard Beverage,Ready to Drink,1.0,0.2466,dataset,fallback,NO
5063444338,De rarissimo praecocis ingenii exemplo Christ. Henr. Heineken Lubecens commentatio: qua viro ... Christ. Henr. Behm ... natalem sexagesimum tertium gratulatur fili [Leather Bound],Beer,Classic Lager,1.0,0.1264,dataset,fallback,NO
5066792346,"Des Lübekischen Dreyjährigen Knabens Christian Henrich Heineken Vorschmak Der Alten, mitlern und neuen Dänischen Geschichte: Aus Denen bewehrtesten Geschichtschrei [Leather Bound]",Beer,Light Lager,1.0,0.1053,dataset,fallback,NO
122351127-2,Devils Backbone Eight Point IPA-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
122351131-2,Devils Backbone Eight Point IPA-15pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
122341901-3,Devils Backbone O'Fest Lager-1/2 Keg,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
122341903-3,Devils Backbone O'Fest Lager-1/6 Keg,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
2126256994-2,Devils Backbone O'Fest-12pk-12oz Cans,Beer,Variety Packs,1.0,0.4186,dataset,fallback,NO
122350901-3,Devils Backbone Vienna Lager-1/2 Keg,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
122350903-3,Devils Backbone Vienna Lager-1/6 Keg,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
SKU 122350127-2,Devils Backbone Vienna Lager-12pk-12oz Btls,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
132115750-1,Domaine Presidente Chateauneuf du Pape Blanc-750ml,Hard Beverage,Flavored Hard Beverages,1.0,0.3529,dataset,fallback,NO
2126230161-1,"Domaine de la Presidente Chateauneuf du Pape Nonciature Blanc, 2022-750ml",Hard Beverage,Flavored Hard Beverages,1.0,0.3297,dataset,fallback,NO
0007231133140,Dos Equis Ambar Mexican Lager Beer Bottles,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0007231163011,Dos Equis Ambar Mexican Lager Beer Bottles,Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
189010024,Dos Equis Ambar Mexican Lager Beer Bottles - 12-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
570b6fc3-2964-55be-a436-ec1f89fb02d8,Dos Equis Cerveza Especial Lager Beer (12 x 12 fl oz),Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
15610848,"Dos Equis Mexican Import Lager Beer, 12 pack, 12 fl oz Bottles, 4.2% ABV",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
17787436,"Dos Equis Mexican Import Lager Beer, 6 pack, 12 fl oz Bottles, 4.2% ABV",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0007231123012,"Dos Equis Mexican Lager Beer, 12 Pack, 12 fl oz Bottles",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
244285,"Dos Equis Mexican Lager Beer, 12 Pack, 12 fl oz Bottles 12 fl oz",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
15610849,"Dos Equis Mexican Lager Beer, 24 Pack, 12 fl oz Bottles",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
880692310,"Dos Equis Mexican Lager Beer, 4x6 Pack, 7 fl oz Bottles",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
0007231163012,"Dos Equis Mexican Lager Beer, 6 Pack, 12 fl oz Bottles",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
16566748,"Dos Equis Mexican Lager Beer, 6 Pack, 12 fl oz Bottles 12 oz",Beer,Classic Lager,1.0,0.92,batch_cache,keyword,YES
22257668,"Dos Equis Mexican Lager Import Beer, 18 pack, 12 fl oz Bottles",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
0085002074014,Duke Cannon Beer Soap Busch Sandalwood - 10OZ,Beer,Classic Lager,1.0,0.2083,dataset,fallback,NO
5752070,Duke Cannon Beer Soap Busch Sandalwood - 10OZ,Beer,Classic Lager,1.0,0.2083,batch_cache,fallback,YES
970094262,Duke Cannon Beer Soap Busch Sandalwood - 10OZ,Beer,Variety Packs,1.0,0.2083,batch_cache,fallback,YES
110217901-3,Elysian Bifrost Winter Ale-1/2 Keg,Beer,Classic Lager,1.0,0.3077,dataset,fallback,NO
110217903-3,Elysian Bifrost Winter Ale-1/6 Keg,Beer,Classic Lager,1.0,0.3077,batch_cache,fallback,YES
20206451,Elysian Brewing Company Pumpkin Pack 12 x 12 fl oz,Beer,Variety Packs,1.0,0.2927,dataset,fallback,NO
970304553,Elysian Contact Haze Hazy IPA Beer - 19.2 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960457994,Elysian Dank Dust IPA 6 Pack India Pale Ale Beer Cans - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
970020203,Elysian Dank Dust India Pale Ale Beer Bottle - 12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
970463780,Elysian Dank Dust India Pale Ale Beer Bottle - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
970304623,Elysian Full Contact Imperial Hazy IPA Beer - 19.2 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
970031958,Elysian Full Contact Imperial Hazy IPA Cans - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126244311-3,Elysian Hazy 96-1/6 Keg,Hard Beverage,Ready to Drink,1.0,0.3125,dataset,fallback,NO
cb0bdc99-862d-560e-8e8a-2c541c6c9783,Elysian Push Mower Pilsner (12OZ),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960556761,Elysian Rolling Stone Lager In Cans - 6-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
960568525,Elysian Space Dust IPA Beer Can - 19.2 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126269170-1,Elysian Space Dust IPA-6L,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
133063903-3,Elysian Split Shot-1/6 Keg,Hard Beverage,Hard Seltzers,1.0,0.2941,dataset,fallback,NO
343139161-2,Equilibrium Ghost in the Laboratory-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3333,dataset,fallback,NO
3960631561,Estrella Jalisco Import Mexican Beer Bottles,Beer,Classic Lager,1.0,0.3111,dataset,fallback,NO
220656132-2,Estrella Jalisco Mango Michelada-8pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3492,dataset,fallback,NO
4938552,Estrella Jalisco Mexican Beer 24 pk Bottles 12 oz,Beer,Classic Lager,1.0,0.3111,dataset,fallback,NO
47ce7dc3-dce0-57b6-99a9-ae2c57899590,"Estrella Jalisco Mexican Pale Lager Beer (12 pack, 12 fl oz)",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
88bccf6c-7e96-5a4c-a4c9-70ef3c8f6913,"Estrella Jalisco Mexican Pale Lager Beer (24 ct, 12 fl oz)",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
269833161,"Estrella Jalisco Mix Chelada Pack Mexican Import Beer, 15 Pack Beer, 12 fl oz Cans, 3.5% ABV",Beer,Classic Lager,1.0,0.2535,dataset,fallback,NO
f9321a48-5313-59a1-896b-bfc671ba48eb,Estrella Jalisco Pilsner Beer (12 x 12 fl oz),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
24f70cdb-5b93-5262-b999-0309814e89f1,Estrella Jalisco Spicy Pina Michelada Beer (25 fl oz),Beer,Classic Lager,1.0,0.2593,dataset,fallback,NO
227595740-1,Estrella Jalisco Spicy Pina Michelada-25oz Can,Hard Beverage,Flavored Hard Beverages,1.0,0.3077,dataset,fallback,NO
SKU 170089126-2,Estrella Jalisco-6pk-12oz Btls,Beer,Light Lager,1.0,0.3429,dataset,fallback,NO
2126261650-2,Estrella Jalisco-6pk-16oz Cans,Beer,Light Lager,1.0,0.3429,dataset,fallback,NO
147524280,Fay Hallam - Corona - Rock - CD,Hard Beverage,Ready to Drink,1.0,0.3902,dataset,fallback,NO
102380903-3,Four Peaks 8th St Ale-1/6 Keg,Beer,Variety Packs,1.0,0.3529,dataset,fallback,NO
102285126-2,Four Peaks 8th Street Ale-6pk-12oz Btls,Beer,Variety Packs,1.0,0.3902,dataset,fallback,NO
970777393,Four Peaks Bad Birdie In Cans - 15-12FZ,Hard Beverage,Flavored Hard Beverages,1.0,0.3226,dataset,fallback,NO
970889368,Four Peaks Bad Birdie In Cans - 19.2 FZ,Hard Beverage,Flavored Hard Beverages,1.0,0.3226,dataset,fallback,NO
970773174,Four Peaks Bad Birdie In Cans - 6-12 FZ,Hard Beverage,Flavored Hard Beverages,1.0,0.3226,batch_cache,fallback,YES
2126246900-3,Four Peaks Bad Birdie-1/6 Keg,Hard Beverage,Flavored Hard Beverages,1.0,0.383,dataset,fallback,NO
2126240585-2,Four Peaks Bad Birdie-15pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3846,dataset,fallback,NO
2126240584-1,Four Peaks Bad Birdie-19.2oz Can,Hard Beverage,Ready to Drink,1.0,0.3721,dataset,fallback,NO
2126240586-2,Four Peaks Bad Birdie-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3846,batch_cache,fallback,YES
344073127-2,Four Peaks Bus Load of Hops IPA Variety Pack-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126263858-2,Four Peaks Cosmic Daydream-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3158,dataset,fallback,NO
178317126-2,Four Peaks Double Knot DIPA-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3103,dataset,fallback,NO
242205126-2,Four Peaks Double Pumpkin Porter-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
