product_name,predicted_sub_category,category,source,confidence,sub_confidence,timestamp,corrected
Elysian Push Mower Pilsner (12OZ),Light Lager,Beer,keyword,0.9,0.3414634146341463,2026-05-22T11:10:33,False
Golden Road Ride On 10 Hop Hazy IPA-19oz cans,Classic Lager,Beer,keyword,0.9,0.2962962962962963,2026-05-22T11:12:33,False
Coors Light American-style Light Lager Beer 24 bottles / 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Corona Extra Lager Mexican Beer Bottles - 18 x 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Budweiser Genuine American Style Lager Cans (12 oz x 12 ct),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:11,False
Corona Extra Mexican Lager Beer In Cans - 4-16 FZ,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Coors Light Born in the Rockies Beer (18 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:49,False
Corona Extra Mexican Lager Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:34,False
Four Peaks Hazy IPA-6pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.25,2026-05-22T11:11:05,False
Budweiser American Lager Beer 12 pk Bottles 12 oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
DNU Lagunitas Willettized Coffee Stout-6pk-12oz Btls,Classic Lager,Beer,keyword,0.9,0.2711864406779661,2026-05-22T11:10:16,False
Angry Orchard Crisp Apple Hard Cider-1/2 Keg,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:39,False
Bud Light 6% ABV Platinum Beer In Aluminum Bottles - 8-16 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:48,False
Corona Premier Mexican Lager Light Beer Cans - 18 x 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:58,False
Golden Road Wolf Pup Session IPA - 15-12 Fl. Oz.,Classic Lager,Beer,keyword,0.9,0.2641509433962264,2026-05-22T11:12:48,False
Devils Backbone Eight Point IPA-15pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.3461538461538461,2026-05-22T11:10:21,False
Bud Light Lime Beer In Cans - 24-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:58,False
Four Peaks Peach Ale-15pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.2926829268292683,2026-05-22T11:11:14,False
Miller 64 Beer 12 pk Bottles 12 oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:43,False
Bud Light American Lager Beer 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Corona Familiar Mexican Lager Import Beer,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
"Goose Island Bourbon County Cherry Wood Stout, 2021-16.9oz Btl",Craft Beer,Beer,keyword,0.9,0.2028985507246376,2026-05-22T11:13:00,False
Corona Extra Imported Beer Cans,Craft Beer,Beer,keyword,0.9,0.6153846153846154,2026-05-22T11:09:33,False
Goose Island Big Mango Beer Hug-6pk-12oz Cans,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
Estrella Jalisco Import Mexican Beer Bottles,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:38,False
Corona Extra Lager Mexican Beer 4.6% ABV Bottle - 12-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
"Corona Familiar Mexican Lager Beer, Fuller, 1925 (6 x 12 fl oz)",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
Four Peaks Golden Lager-15pk-12oz Cans,Classic Lager,Beer,keyword,0.9,0.409090909090909,2026-05-22T11:11:05,False
Budweiser Lager Beer Bottles - 15-16 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Elysian Rolling Stone Lager In Cans - 6-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:33,False
Devils Backbone Eight Point IPA-12pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.3461538461538461,2026-05-22T11:10:21,False
Four Peaks Golden Lager-6pk-12oz Btls,Classic Lager,Beer,keyword,0.9,0.3636363636363636,2026-05-22T11:11:05,False
Strongbow Original Dry Hard Cider-4pk-16oz Cans,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:43,False
Estrella Jalisco Pilsner Beer (12 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:40,False
Coors Light Domestic Lager Beer (30 x 0.4 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:49,False
Budweiser American Lager Beer 12 pack 12 fl oz Aluminum Cans 5% ABV,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Modelo Chelada MangoyChile Flavored Beer 24oz Can,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:43,False
Coors Light Domestic Cold Lager Beer (24 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:49,False
Bud Light Platinum Beer 6 Pack,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:01,False
"Budweiser Select Light Beer, 12 Pack 12 fl. oz. Glass Bottles, 4.3% ABV, Domestic Lager",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:19,False
"Dos Equis Mexican Import Lager Beer, 12 pack, 12 fl oz Bottles, 4.2% ABV",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:28,False
Budweiser Select American Light Beer-1/2 Keg,Craft Beer,Beer,keyword,0.9,0.3333333333333332,2026-05-22T10:57:19,False
"Corona Light Mexican Lager Beer, 12 pk 12 fl oz Cans, 4.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.4067796610169491,2026-05-22T11:09:56,False
Budweiser 5% ABV Beer In Cans - 12-8 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:03,False
Bud Light Lime Beer 4.2% ABV In Aluminum Bottles - 8-16 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:58,False
Goose Island Bourbon County Brand Chocolate Praline Stout 16.9 fl oz,Variety Packs,Beer,keyword,0.9,0.2432432432432432,2026-05-22T11:12:59,False
Goose Island Bourbon County Backyard Stout 2023-16.9oz Btl,Variety Packs,Beer,keyword,0.9,0.2058823529411765,2026-05-22T11:12:59,False
Four Peaks Tropical Desert Daydream IPA-6pk-12oz Btls,Craft Beer,Beer,keyword,0.9,0.2807017543859649,2026-05-22T11:11:35,False
Budweiser Domestic Lager Beer (30 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:11,False
"Golden Road Brewing Wheat Ale Beer (6 pack, 12 fl oz) (mango cart)",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:02,False
"Angry Orchard Hard Cider Seasonal Variety Pack, 12 Pack, 5% ABV, 12 fl oz Aluminum Cans",Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Corona Premier Light Beer (12 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:09:58,False
"Estrella Jalisco Mexican Pale Lager Beer (12 pack, 12 fl oz)",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:40,False
Corona Sunbrew-12pk-12oz Btls,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.25,2026-05-22T11:10:03,False
Angry Orchard Green Apple Hard Cider-6pk-12oz Btls,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:40,False
Four Peaks The Joy Bus Wow Wheat Ale-15pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.2456140350877193,2026-05-22T11:11:26,False
Corona Extra Coronita Lager Mexican Beer Bottles 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:27,False
Coors Light American Style Light Lager Beer 4.2% ABV Bottles - 12-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Golden Road Ride On IPA Variety Pack-6pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.7,2026-05-22T11:12:33,False
Stella Artois Cidre Hard Cider-1/6 Keg,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:43,False
"Goose Island Bourbon County Brand Stout, 2017-16.9oz Btl",Craft Beer,Beer,keyword,0.9,0.1904761904761905,2026-05-22T11:12:59,False
Bud Ice Lager Beer (6 x 16 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Budweiser American Lager Beer 12 pack 16 fl oz Aluminum Bottles 5% ABV,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Budweiser American-Style Lager Beer (15 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Rolling Rock Premium Extra Pale Beer 12 pk Bottles 12 oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:43,False
Budweiser American Lager Beer-12-16ozAlmBtl,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Bud Light Lime Beer In Bottles - 18-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:58,False
Bud Light Beer Bottles Wide Mouth - 4-16 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:49,False
Coors Light Lager Beer (12 oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:53,False
Corona Familiar Lager Mexican Beer Bottles,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
Budweiser American Lager Beer-24oz Can - 3 pack,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Elysian Contact Haze Hazy IPA Beer - 19.2 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:31,False
Bud Light American Lager Beer,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Bud Light American Lager Beer in Aluminum Bottles - 15 - 16 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Cisco Pumple Drumkin Ale-12pk-12oz Cans,Classic Lager,Beer,keyword,0.9,0.3555555555555555,2026-05-22T10:57:38,False
Four Peaks Imperial Hazy IPA-6pk-12oz Btls,Light Lager,Beer,keyword,0.9,0.2553191489361703,2026-05-22T11:11:05,False
Four Peaks The Joy Bus Wow Wheat Ale-6pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.2456140350877193,2026-05-22T11:11:26,False
Beck's Imports Pilsner Bottles,Classic Lager,Beer,keyword,0.9,0.3720930232558139,2026-05-22T10:56:47,False
Strongbow Cider-1/2 Keg,Craft Beer,Beer,keyword,0.9,0.2857142857142857,2026-05-22T10:56:43,False
Angry Orchard Hard Cider Crisp Apple Bottles - 12-12 Fl. Oz.,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Bud Light Platinum American Lager Beer in Bottles - 12 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:01,False
Angry Orchard Hard Cider Winter Party Variety Pack-12pk-12oz Cans,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Coors Light Beer Keg - 7.75 Gallon,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:49,False
Corona Sunbrew-12pk-12oz Cans,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.25,2026-05-22T10:56:41,False
Bud Light Beer In Bottle - 32 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:49,False
"Franziskaner Weissbier Premium Munich Imported Beer (6 pack, 12 fl oz)",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:11:44,False
Coors Light American Light Lager Beer Single Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Goose Island Bourbon County Stout 2025 Reserve Parker's Heritage 500ml bottle,Craft Beer,Beer,keyword,0.9,0.2191780821917808,2026-05-22T10:56:43,False
Budweiser American Lager Beer-12-7.5oz cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Four Peaks Double Pumpkin Porter-6pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.2641509433962264,2026-05-22T11:11:05,False
"Busch Beer, 30 Pack Beer, 12 Fl Oz Cans 12 fl oz",Craft Beer,Beer,keyword,0.9,0.5384615384615384,2026-05-22T10:57:26,False
Bud Ice® Lager Single Can 25 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Angry Orchard Crisp Apple Hard Cider (12 x 12 fl oz),Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:39,False
"Corona Sunbrew Mexican Lager Import Beer, 24 Fl Oz Can, 4.0% Abv - 24 FZ",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.3243243243243243,2026-05-22T11:10:03,False
Four Peaks Hop Knot IPA-12pk-12oz Btls,Craft Beer,Beer,keyword,0.9,0.2439024390243902,2026-05-22T11:11:05,False
Budweiser Lager Beer Aluminum Bottles 15 pk / 16 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Bud Light American Lager Beer in Cans - 6 - 16 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
"Golden Road Brewing Street Cart Cerveza, Craft Lager, 6 Pack, 12 fl oz Aluminum Cans, 4.8% ABV",Craft Beer,Beer,keyword,0.9,0.6666666666666665,2026-05-22T11:12:02,False
Budweiser American Lager Beer-12pk-10oz Cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Bud Light American Lager Beer Bottles - 18 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Bud Light American Lager Beer in Bottle - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Corona Familiar Pale Lager Longneck Bottles,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:50,False
Kona Big Wave Liquid Aloha Premium Golden Ale Cans,Classic Lager,Beer,keyword,0.9,0.2909090909090909,2026-05-22T10:56:43,False
Bud Light Beer Bottles - 6-7 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:49,False
Angry Orchard Tropical Fruit Cider-6pk-12oz Cans,Light Lager,Beer,keyword,0.9,0.3018867924528301,2026-05-22T10:56:41,False
"Kona Big Wave Golden Ale, 12 oz, 12 pk",Classic Lager,Beer,keyword,0.9,0.3,2026-05-22T10:56:43,False
"Corona Sunbrew Citrus Cerveza Mexican Import Beer, Orange- Lime (12 x 12 fl oz)",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.3076923076923077,2026-05-22T11:10:03,False
Budweiser American Lager Beer-15-16oz AlmBtls,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Bud Light American Lager Beer-6pk-7oz Btls,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:49,False
Bud Light Beer In Cans - 12-8 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:49,False
Bud Light Platinum 6% ABV Beer In Slim Cans - 18-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:01,False
Angry Orchard Crisp Apple Hard Cider-12pk-12oz Btls,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:39,False
Goose Island Bourbon County Brand Stout-1/6 Keg,Craft Beer,Beer,keyword,0.9,0.2307692307692308,2026-05-22T11:12:59,False
Angry Orchard Peach Mango Hard Cider-6pk-12oz Cans,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:40,False
Coors Light American Light Lager Can (12 oz x 18 ct),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Four Peaks Golden Lager Bottles - 6-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:11:05,False
Corona Light Mexican Lager Light Beer 4.0% ABV Bottle - 12-12 Fl. Oz.,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.417910447761194,2026-05-22T11:09:56,False
Budweiser American Lager Beer-1/2 Keg,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
"Dos Equis Mexican Lager Import Beer, 18 pack, 12 fl oz Bottles",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:28,False
Dos Equis Ambar Mexican Lager Beer Bottles - 12-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:28,False
Four Peaks Peach Ale-12pk-12oz Btls,Craft Beer,Beer,keyword,0.9,0.263157894736842,2026-05-22T11:11:14,False
Golden Road Hazy Heal the Bay IPA Cans - 6-12 Fl. Oz.,Classic Lager,Beer,keyword,0.9,0.2758620689655173,2026-05-22T11:12:14,False
Bud Light Next Light Beer In Cans - 6-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:01,False
Corona Familiar Mexican Lager Import Beer 32 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:50,False
Golden Road Brewing Mango Cart Beer In Cans - 12-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:02,False
"Beck's Beer 4 Pack, 16 fl oz 1 Cans, 5% ABV",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:47,False
Four Peaks Session Tropic Short Hop IPA Bottles - 6-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.2153846153846153,2026-05-22T11:11:19,False
Carlsberg Danish Pilsner Beer (6 x 11.2 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Bud Light American Lager Beer-1/2 Keg,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Budweiser American Lager Beer 12 pack 12 fl oz Glass Bottles 5% ABV,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Angry Orchard Crisp Imperial Hard Cider Beer (6 x 12 fl oz),Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:39,False
Budweiser American Lager Bottles,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Golden Road Ride On 10 Hop Hazy IPA-12pk-12oz Cans,Classic Lager,Beer,keyword,0.9,0.2857142857142857,2026-05-22T11:12:33,False
Elysian Full Contact Imperial Hazy IPA Beer - 19.2 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:31,False
"Bud Ice Premium Lager Beer, 3 pack 25 oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Four Peaks Hop Knot IPA-15pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.2727272727272726,2026-05-22T11:11:05,False
Budweiser Select Domestic Lager Beer,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:19,False
Budweiser Beer Bottles - 12-16 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Golden Road Brewing Mango Cart Wheat Ale Craft Beer 12 fl oz,Craft Beer,Beer,keyword,0.9,1.0,2026-05-22T11:12:02,False
Budweiser American Lager Beer in Bottle - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Corona Extra Lager Mexican Beer Can - 24 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Heineken Original Imported Lager Bottles,Light Lager,Beer,keyword,0.9,0.625,2026-05-11T13:56:56,False
Four Peaks Hop Knot IPA-16oz Can,Light Lager,Beer,keyword,0.9,0.2564102564102563,2026-05-22T11:11:05,False
Bud Light Platinum American Lager Beer in Cans - 12 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:01,False
Budweiser Beer Bottles,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Four Peaks Peach Ale-1/6 Keg,Craft Beer,Beer,keyword,0.9,0.303030303030303,2026-05-22T11:11:14,False
Lagunitas IPA Beer Single 19.2 fl oz Can 6.2% Alcohol by Volume,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-11T13:56:56,False
"Beck's German Beer, 6 Pack Beer, 12 fl oz Glass Bottles, 4.8% ABV",Craft Beer,Beer,keyword,0.9,0.2641509433962264,2026-05-22T10:56:47,False
"Golden Road Brewing Ride on Craft IPA Variety Pack, Assorted ABV, 12 Pack, 12 fl oz Aluminum Cans, 7.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2201834862385321,2026-05-22T11:12:02,False
Four Peaks Pumpkin Porter-12pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.3043478260869565,2026-05-22T11:11:19,False
Coors Light Beer 1/2 Barrel Keg - 15.5 Gallon,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:48,False
Budweiser Beer Holiday Pint Glasses 532 ml,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Bitburger/Sierra Nevada Triple Hop'd Lager-6pk-11oz Cans,Craft Beer,Beer,keyword,0.9,0.3,2026-05-22T10:56:47,False
Bud Light Lemonade Lemonade Domestic Beer 12 Pack 12 fl oz Aluminum Cans 4.2% ABV,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:56,False
Stella Artois Cidre European Style Hard Cider In Bottles - 6-12 Fl. Oz.,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:43,False
DNU Lagunitas Willet Brl Aged Imperial Stout-4pk-12oz Btls,Light Lager,Beer,keyword,0.9,0.2857142857142857,2026-05-22T11:10:16,False
Goose Island Beer Hug IPA Mixed Twelver Cans - 12-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
"Beck's Beer “Made in the USA with heavy gauge steel""",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:47,False
Golden Road Fruit Cart Hard Seltzer Variety Pack-12pk-12oz Cans,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T11:12:07,False
"Budweiser American Lager Beer 12 Pack, 12 Fl Oz Bottles 12 fl oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
"Budweiser Beer, 15 Pack 16 fl. oz. Aluminum Bottles, 5% ABV, Domestic Lager, 5.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2077922077922077,2026-05-22T10:57:04,False
Bud Light Fuego Beer - 25 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:51,False
Bud Light American Lager Beer 7.5oz-24-7.5cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Crooked Thumb Rule #7 Hurricane Pale Ale-4pk-16oz Cans,Classic Lager,Beer,keyword,0.9,0.2950819672131148,2026-05-22T11:10:16,False
Corona Extra Mexican Lager Import Beer Bottle 24 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:34,False
Budweiser King Of Beer (6 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:14,False
Carlsberg Premium Danish Pilsner Beer (4 x 16.9 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Bud Light 3.2% ABV Beer Keg - 15.5 Gallon,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:48,False
Golden Road Ride On Tropical IPA-6pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.3018867924528301,2026-05-22T11:12:33,False
Beck's German Beer Bottles - 6-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:47,False
Goose Island Bourbon County Brand Angel's Envy Reserve Stout 16.9z bottle,Craft Beer,Beer,keyword,0.9,0.1866666666666667,2026-05-22T11:12:59,False
Goose Island Big Juicy Beer Hug-6pk-12oz Cans,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
Golden Road Whose House Blonde Ale Cans - 15-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.2413793103448276,2026-05-22T11:12:46,False
Bud Ice Premium American Lager Beer (25 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
"Estrella Jalisco Mexican Pale Lager Beer (24 ct, 12 fl oz)",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:40,False
Bud Light Orange Beer Bottles - 12-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:01,False
"Goose Island Bourbon County Brand Fourteen Stout, 2021-16.9oz Btl",Craft Beer,Beer,keyword,0.9,0.1944444444444444,2026-05-22T11:12:59,False
"Budweiser American Lager Beer 12 Pack, 16 Fl Oz Cans 16 fl oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Cisco Whales Tale Pale Ale-1/2 Keg,Variety Packs,Beer,keyword,0.9,0.3333333333333332,2026-05-22T10:57:43,False
Goose Island Beer Co. So-Lo 98 Calorie IPA,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
Budweiser Chelada Picante Beer Single Can 25 fl oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:06,False
Goose Island Big Juicy Beer Hug Imperial Ipa (6 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
White Claw Surge Hard Seltzer Grape 19.2 fl oz,Hard Seltzers,Hard Beverage,keyword,0.9,0.5,2026-05-22T10:56:46,False
"Cisco Brewers Whale's Tale Pale Ale Craft Beer, 12 Pack, 12 fl. oz. Cans, 5.6% ABV",Craft Beer,Beer,keyword,0.9,0.6666666666666665,2026-05-22T10:57:26,False
Corona Refresca Mas Mango Citrus Spiked Tropical Cocktail Can 8.0% ABV - 24 Fl. Oz.,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2391304347826087,2026-05-22T11:10:01,False
Budweiser King Of Beers Lager Beer (12 x 16 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Coors Light Aluminum Can Beer,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:48,False
Budweiser Beer Cans - 12 x 12 fl oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Corona Sunbrew-24oz Can,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2162162162162162,2026-05-22T11:10:03,False
Carlsberg Danish Pilsner Beer (1.8 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Topo Chico Spiked Sparkling Water Hard Seltzer Variety pack Tangy Lemon Lime Tropical Mango Strawberry Guava Exotic Pineapple (24 x 12 fl oz),Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-11T13:56:56,False
